location_key,year,month,rain_mm,rain_days,tmean_c,tmax_c,tmin_c,gdd10
-01.1250_+034.3250,2019,10,209.6462607383728,21,20.218738379529725,26.016929675686757,16.273367900233154,345.4996124267585
-01.1250_+034.3250,2019,11,203.39364504814148,21,20.197061941358758,25.30259755452477,16.511753336588583,327.2152633666999
-01.1250_+034.3250,2019,12,260.89868545532227,19,19.46177953084316,24.16865519862023,15.962248574533817,312.0290084838874
-01.1250_+034.3250,2020,1,160.27670407295227,14,20.271880824591506,24.92104787518906,16.415902217741973,330.7227264404304
-01.1250_+034.3250,2020,2,101.2908260822296,16,20.89453637134068,26.130373935041803,16.634099184233605,330.08486022949285
-01.1250_+034.3250,2020,3,248.5489161014557,25,20.58397404660468,25.636354311050923,16.73656320879536,346.7802215576179
-01.1250_+034.3250,2020,4,190.6140289306641,18,20.53624345991352,25.34735209147135,16.976607767740916,334.8593978881843
-01.1250_+034.3250,2020,5,204.36458134651184,19,20.546468250725923,25.408334842804948,16.54656322848416,340.3009201049812
-01.1250_+034.3250,2020,6,67.9467574506998,13,20.3742117987739,25.058458964029967,16.186564127604186,318.6753463745124
-01.1250_+034.3250,2020,7,20.4218134842813,5,20.404193024994186,25.446367620652723,16.066911069808498,333.45581970214914
-01.1250_+034.3250,2020,8,37.16451907157898,10,21.111864467333703,26.71544602917089,16.46322070706276,359.2693344116218
-01.1250_+034.3250,2020,9,86.45779923396185,13,21.10102486080592,26.60776875813804,16.80084279378258,350.9570037841804
-01.1250_+034.3250,2020,10,224.4114581048489,14,20.98901478757148,26.43484920378654,16.70749324675529,358.70630798339914
-01.1250_+034.3250,2020,11,397.81165599823,23,20.21666376325834,25.546538798014357,16.360522460937545,328.605918884278
-01.1250_+034.3250,2020,12,114.85525298118591,13,19.885914533881817,24.757950124432966,16.138169122511385,323.8898483276374
-01.1250_+034.3750,2015,1,14.312293529510498,2,21.239444453741957,26.62100938366308,16.818231693390885,363.30823669433664
-01.1250_+034.3750,2015,2,31.50388240814209,5,22.59524171011793,28.645403071812268,17.788574109758656,369.5738616943365
-01.1250_+034.3750,2015,3,95.78452062606812,10,23.12103303068426,29.73367289881554,18.217440008348035,415.3709320068364
-01.1250_+034.3750,2015,4,262.8899545669556,24,19.74632036421036,24.70672861735028,16.116192626953136,312.34381866455146
-01.1250_+034.3750,2015,5,230.91391897201535,23,20.34767084019165,25.52418941374748,16.469338989257835,340.89969024658274
-01.1250_+034.3750,2015,6,102.6996283531189,12,20.083376630147317,24.93952789306644,16.039911397298226,314.69158935546943
-01.1250_+034.3750,2015,7,17.129154205322266,2,21.090271599061964,26.839764305853123,16.370163751417635,359.753884887696
-01.1250_+034.3750,2015,8,21.73521041870117,3,21.974987284342436,27.806062563004048,16.81473496960058,381.6217010498054
-01.1250_+034.3750,2015,9,65.15033674240112,8,22.46600574917261,28.40516662597656,17.521587626139365,387.68308715820376
-01.1250_+034.3750,2015,10,179.1186158657074,23,21.80535946917786,27.933338091450366,17.697857567571873,394.9479415893561
-01.1250_+034.3750,2015,11,187.5131003856659,22,19.6486257976955,24.77345682779952,16.069503784179688,312.6444091796882
-01.1250_+034.3750,2015,12,192.42748546600345,18,19.716996703609425,24.45691931939899,16.053444450132304,317.9106384277351
-01.1250_+034.3750,2016,1,73.75895857810974,14,20.659703252648853,25.622700648154023,16.768059318296366,347.0567794799812
-01.1250_+034.3750,2016,2,24.97977423667908,5,22.268049450578477,27.96060990958381,17.62491865486936,369.7343643188483
-01.1250_+034.3750,2016,3,93.1521954536438,15,23.013875005578484,28.78430057648694,18.297258241714985,417.9881851196295
-01.1250_+034.3750,2016,4,264.9565868377685,22,20.77103411356609,25.648553466796898,17.230200703938806,343.18131256103584
-01.1250_+034.3750,2016,5,126.29947447776794,16,20.84454853098879,25.469710614604367,16.873600424489666,346.32132110595774
-01.1250_+034.3750,2016,6,26.960103034973145,2,20.74556759728324,25.93354695638021,16.30713246663413,333.6101913452155
-01.1250_+034.3750,2016,7,15.722850322723389,3,20.74517587231054,26.15947137648061,15.949653182491204,342.6914306640632
-01.1250_+034.3750,2016,8,23.545068740844727,5,21.554858513288536,27.67457856209052,16.189332334456935,369.8850906372077
-01.1250_+034.3750,2016,9,64.28237819671631,8,22.06930959489614,28.09700063069664,17.278924560546898,380.2198394775397
-01.1250_+034.3750,2016,10,66.68482112884521,9,22.01025184303205,28.066163881363423,17.32040385584679,393.2533767700202
-01.1250_+034.3750,2016,11,132.7737889289856,10,21.27661978403717,27.174959818522154,17.041100056966172,363.2408981323249
-01.1250_+034.3750,2016,12,37.09599030017853,9,21.67183245176909,27.62758296843498,16.84360164519279,378.252273559571
-01.1250_+034.3750,2017,1,20.71358156204224,2,23.05514170328769,29.585073458763876,18.003169201266417,420.110214233399
-01.1250_+034.3750,2017,2,71.01512157917023,11,22.31367981320335,28.38835787091938,17.55276260375979,357.7053741455084
-01.1250_+034.3750,2017,3,151.93051266670227,20,21.684740792551334,27.438465044575366,17.09894566689769,380.07958221435615
-01.1250_+034.3750,2017,4,138.07207202911377,16,21.943972841898585,27.920657348632854,17.638519795735704,380.6335449218756
-01.1250_+034.3750,2017,5,203.24563026428223,17,21.276864603514294,26.985117069367448,17.076416310956404,372.9537673950202
-01.1250_+034.3750,2017,6,85.76292371749878,6,22.18613448672824,28.063750712076853,17.376088460286496,381.1471313476569
-01.1250_+034.3750,2017,7,45.19003772735596,6,21.206599110428957,26.878524091166867,16.350900760773698,360.05608520507883
-01.1250_+034.3750,2017,8,58.32565879821777,6,21.905016527893792,27.53154759560863,17.293285049930716,384.7849060058601
-01.1250_+034.3750,2017,9,68.90966939926147,12,21.317154354519342,27.119976298014365,16.99029897054038,361.654129028321
-01.1250_+034.3750,2017,10,91.48068404197691,16,21.538140684558527,27.53588355279743,17.08597914172759,379.140000915528
-01.1250_+034.3750,2017,11,131.14015769958496,16,20.269588385688,25.52227376302085,16.251936848958337,326.6131591796882
-01.1250_+034.3750,2017,12,91.55652952194214,13,21.20220948085989,26.458098676127804,17.052102661132835,364.40812072753977
-01.1250_+034.3750,2018,1,45.84967541694641,10,20.66114278813842,25.60111044606856,16.465580404958416,342.0337081909187
-01.1250_+034.3750,2018,2,67.36694049835205,9,23.373070857638425,29.543024226597424,18.304531533377546,380.02118225097706
-01.1250_+034.3750,2018,3,167.38450694084167,21,20.277951874271537,25.49381162581909,16.35111044606856,338.5962921142585
-01.1250_+034.3750,2018,4,240.8642258644104,26,19.348221185472312,23.959199523925804,15.888981119791708,297.7227096557624
-01.1250_+034.3750,2018,5,250.5424509048462,23,20.17552349951956,25.21312226326239,16.28358439783898,333.198953247071
-01.1250_+034.3750,2018,6,57.71389675140381,6,20.46114003923202,25.69024912516278,16.051417032877623,326.1249923706061
-01.1250_+034.3750,2018,7,16.2882080078125,1,20.868322216567208,26.37921959661668,16.00660538211946,346.98028717041086
-01.1250_+034.3750,2018,8,65.25457581877708,8,20.72914058726326,26.343420508600047,16.018369908486648,346.60775146484445
-01.1250_+034.3750,2018,9,45.29808723926544,8,22.215791278415335,28.24287618001307,17.02339223225914,377.79737396240296
-01.1250_+034.3750,2018,10,137.37504148483276,17,21.98150237708961,27.85918775989165,17.50131353562881,392.295518493653
-01.1250_+034.3750,2018,11,85.42866325378418,10,21.879948149787083,28.039852396647177,17.138381958007812,376.8204589843757
-01.1250_+034.3750,2018,12,175.0696152150631,21,20.31477196806219,25.54977101972031,16.315926631804473,338.869656372071
-01.1250_+034.3750,2019,1,33.31953239440918,9,21.371930099815472,27.144691516507063,16.837176218340517,371.7189498901374
-01.1250_+034.3750,2019,2,67.54850244522095,8,22.985047730945382,29.216319383893733,17.960285077776234,376.7410186767584
-01.1250_+034.3750,2019,3,117.18752145767212,16,22.59015252308177,28.93347394389491,17.65879408313384,407.70885314941467
-01.1250_+034.3750,2019,4,151.337632894516,19,22.05625701480443,27.949269612630246,17.61358337402345,379.6579025268561
-01.1250_+034.3750,2019,5,230.2582550048828,23,21.20769610251148,26.663010431105132,17.147583303143904,369.0642028808601
-01.1250_+034.3750,2019,6,83.0578943490982,10,20.196695984734504,24.700606282552087,16.651276143391954,320.27823638916084
-01.1250_+034.3750,2019,7,30.695629119873047,5,20.62224251531785,25.88029115738408,16.23461156045238,342.78099212646555
-01.1250_+034.3750,2019,8,85.26302528381348,8,21.629256595078346,27.493661991242448,16.77984501008069,376.1353042602546
-01.1250_+034.3750,2019,9,104.72461223602296,14,21.897144550747328,27.79498443603518,17.18726501464846,374.3246719360358
-01.1250_+034.3750,2019,10,207.7218599319458,21,20.218738379529725,26.016929675686757,16.273367900233154,345.4996124267585
-01.1250_+034.3750,2019,11,214.13001823425293,21,20.197061941358758,25.30259755452477,16.511753336588583,327.2152633666999
-01.1250_+034.3750,2019,12,274.9018135070801,20,19.46177953084316,24.16865519862023,15.962248574533817,312.0290084838874
-01.1250_+034.3750,2020,1,160.4169683456421,14,20.271880824591506,24.92104787518906,16.415902217741973,330.7227264404304
-01.1250_+034.3750,2020,2,102.36557960510254,15,20.89453637134068,26.130373935041803,16.634099184233605,330.08486022949285
-01.1250_+034.3750,2020,3,244.11667370796204,26,20.58397404660468,25.636354311050923,16.73656320879536,346.7802215576179
-01.1250_+034.3750,2020,4,189.3176555633545,18,20.53624345991352,25.34735209147135,16.976607767740916,334.8593978881843
-01.1250_+034.3750,2020,5,198.106737613678,20,20.546468250725923,25.408334842804948,16.54656322848416,340.3009201049812
-01.1250_+034.3750,2020,6,69.2819944769144,14,20.3742117987739,25.058458964029967,16.186564127604186,318.6753463745124
-01.1250_+034.3750,2020,7,20.11189863830805,5,20.404193024994186,25.446367620652723,16.066911069808498,333.45581970214914
-01.1250_+034.3750,2020,8,39.42361688613892,9,21.111864467333703,26.71544602917089,16.46322070706276,359.2693344116218
-01.1250_+034.3750,2020,9,89.91675294213928,14,21.10102486080592,26.60776875813804,16.80084279378258,350.9570037841804
-01.1250_+034.3750,2020,10,218.10392175614837,15,20.98901478757148,26.43484920378654,16.70749324675529,358.70630798339914
-01.1250_+034.3750,2020,11,390.0301151275635,22,20.21666376325834,25.546538798014357,16.360522460937545,328.605918884278
-01.1250_+034.3750,2020,12,117.08662128448486,16,19.885914533881817,24.757950124432966,16.138169122511385,323.8898483276374
-01.1250_+034.4250,2015,1,15.534552574157717,2,20.75821965535488,25.93823517830145,16.29801527454009,344.6618820190437
-01.1250_+034.4250,2015,2,34.56663703918457,7,22.105850201561395,28.014825439453148,17.308322797502797,354.52407531738345
-01.1250_+034.4250,2015,3,100.39715576171876,11,22.79823449657812,29.285255973569804,17.869478582566785,408.39893188476617
-01.1250_+034.4250,2015,4,266.9098889827728,25,19.536524899800725,24.381932067871105,16.052668762207077,306.51901245117256
-01.1250_+034.4250,2015,5,253.86640453338623,22,20.07526503121983,25.142651760962732,16.36364381851689,333.3475814819343
-01.1250_+034.4250,2015,6,110.900164604187,10,19.739089520772268,24.46607513427739,15.817404174804722,304.25218963623115
-01.1250_+034.4250,2015,7,19.67361831665039,2,20.52075452496933,26.08552531580773,15.901102669008369,340.79273376464914
-01.1250_+034.4250,2015,8,23.937066078186035,3,21.3992433117283,26.960328920425923,16.343539625598567,361.2099624633796
-01.1250_+034.4250,2015,9,72.51969337463379,7,22.06818945142965,27.80756429036461,17.138091023763025,373.9307540893561
-01.1250_+034.4250,2015,10,176.51289200782776,23,21.597104890884907,27.62989787440148,17.42849711756554,387.0561782836921
-01.1250_+034.4250,2015,11,171.71931409835815,22,19.43861060672333,24.45412495930992,15.969213867187534,306.3500823974616
-01.1250_+034.4250,2015,12,200.46926355361936,18,19.532297757876904,24.19721965174523,15.945833070816548,312.21731719970774
-01.1250_+034.4250,2016,1,80.34410381317139,14,20.40019489411395,25.277867766349573,16.58863318658649,338.9307647705085
-01.1250_+034.4250,2016,2,28.130316019058228,5,21.847950784091267,27.42940726444641,17.312298689217414,358.115147399903
-01.1250_+034.4250,2016,3,97.41299343109132,16,22.59653892106905,28.28746209913686,17.945180880638873,406.07621612548894
-01.1250_+034.4250,2016,4,268.94584798812866,21,20.52198354933006,25.28919372558596,17.120376586914062,336.1435546875007
-01.1250_+034.4250,2016,5,139.0457797050476,13,20.516155763851717,25.033964883127567,16.686913570281035,336.67361602783274
-01.1250_+034.4250,2016,6,30.61863422393799,3,20.21276323530418,25.26742248535157,15.907558186848972,317.6247100830085
-01.1250_+034.4250,2016,7,19.56143808364868,3,20.217514476981137,25.44444993542089,15.520723207535298,324.960183715821
-01.1250_+034.4250,2016,8,27.480395793914795,5,21.0975857478316,27.057678025768663,15.717577829668642,353.01646575927805
-01.1250_+034.4250,2016,9,74.17389988899231,10,21.60003333621563,27.39629923502605,16.88989410400393,364.2929000854499
-01.1250_+034.4250,2016,10,70.66057205200195,10,21.65369627347565,27.5315421811996,16.91851737729968,378.975923156739
-01.1250_+034.4250,2016,11,141.72877883911133,14,20.949514749315085,26.736135864257847,16.78370819091799,352.7976608276374
-01.1250_+034.4250,2016,12,41.87312519550324,9,21.20423490052582,27.056822056924148,16.48468490108371,364.7393768310554
-01.1250_+034.4250,2017,1,21.8372220993042,3,22.47384550033081,28.79771157541586,17.447604567004817,403.242262268067
-01.1250_+034.4250,2017,2,76.22208297252655,11,21.843145261492,27.787377929687523,17.17403891427176,346.2774276733404
-01.1250_+034.4250,2017,3,165.79669499397278,19,21.38548739033365,27.04701163999499,16.860151032478598,370.3012893676765
-01.1250_+034.4250,2017,4,138.79872143268585,16,21.59866847991941,27.45347493489584,17.37190856933597,371.2692184448248
-01.1250_+034.4250,2017,5,204.97241973876956,17,20.84510322078586,26.38377656013739,16.887086240706935,360.6983734130866
-01.1250_+034.4250,2017,6,93.63447093963624,7,21.489283900790724,27.113999938964863,16.8194229125977,359.0013427734382
-01.1250_+034.4250,2017,7,54.87783145904541,6,20.64783209934035,26.13670673985638,15.813466029013398,340.2276779174812
-01.1250_+034.4250,2017,8,71.59750652313232,8,21.408137852658516,26.788714796497004,16.836568820091998,366.1918960571296
-01.1250_+034.4250,2017,9,76.98573207855225,11,20.96077957153324,26.581841023763047,16.705606587727914,349.311714172364
-01.1250_+034.4250,2017,10,100.3973503112793,15,21.177649988153973,27.021998054750554,16.74568993353074,367.643809509278
-01.1250_+034.4250,2017,11,129.83076333999634,16,19.988894483778267,25.15174153645836,16.08929392496748,318.6155319213874
-01.1250_+034.4250,2017,12,102.06095731258392,14,20.81894020162605,25.941925836378573,16.778359985351585,352.1644302368171
-01.1250_+034.4250,2018,1,48.6692214012146,12,20.22354040658604,24.95045008505548,16.134906202747004,326.8230224609382
-01.1250_+034.4250,2018,2,69.46769332885742,11,22.750773843129537,28.672984967912956,17.78060357230055,366.1451629638677
-01.1250_+034.4250,2018,3,180.3913626670837,19,19.98448171718144,25.01447448730471,16.21342350129163,329.0324188232429
-01.1250_+034.4250,2018,4,244.3920271396637,27,19.13493722279867,23.644106038411508,15.887385559082077,292.972373962403
-01.1250_+034.4250,2018,5,268.2592782974243,23,19.92858707058815,24.844300103956694,16.155160030241973,325.49163208007883
-01.1250_+034.4250,2018,6,55.851558685302734,5,19.99649160173209,25.14642283121748,15.67036590576174,312.2518310546882
-01.1250_+034.4250,2018,7,20.118457794189453,1,20.26818780796509,25.579446903351823,15.571783053490435,327.8440643310554
-01.1250_+034.4250,2018,8,69.94089820981026,9,20.27364506054954,25.67512886293474,15.714887360603598,331.54525146484445
-01.1250_+034.4250,2018,9,52.712246894836426,8,21.72785996331117,27.586952209472656,16.56806793212894,362.195486450196
-01.1250_+034.4250,2018,10,151.00473022460938,18,21.53278503417971,27.26755922379033,17.097214532667635,377.5576904296882
-01.1250_+034.4250,2018,11,84.23505640029907,14,21.493104616800903,27.53483225504561,16.882591756184922,365.8384613037116
-01.1250_+034.4250,2018,12,199.35343557596207,21,19.990813109695296,25.075396433184267,16.171872342017423,329.3326660156257
-01.1250_+034.4250,2019,1,37.55888187885285,10,20.92255646490281,26.498631926505823,16.51010850475683,356.635476684571
-01.1250_+034.4250,2019,2,70.43175625801086,9,22.427238718668548,28.52429133823944,17.449617004394554,362.26084747314513
-01.1250_+034.4250,2019,3,122.14764046669006,15,22.170650674963497,28.42560729980471,17.27887779974168,395.7498703002936
-01.1250_+034.4250,2019,4,154.87284016609192,20,21.64674638112388,27.38923950195317,17.309245808919286,368.1094406127936
-01.1250_+034.4250,2019,5,239.89135885238647,23,20.90778115795507,26.30403658959176,16.979925635553172,360.9014144897468
-01.1250_+034.4250,2019,6,90.50129848718645,12,19.79619685278999,24.15633341471357,16.396081542968773,308.28622436523506
-01.1250_+034.4250,2019,7,34.60915422439575,5,20.133525487428077,25.281555963331694,15.86663749448718,327.7969985961921
-01.1250_+034.4250,2019,8,92.07480907440186,8,21.04093544252453,26.68835774083294,16.35034553773943,357.0999008178718
-01.1250_+034.4250,2019,9,103.32435512542725,12,21.369719420539013,27.02485249837241,16.830849711100257,357.8355331420905
-01.1250_+034.4250,2019,10,194.33399486541748,21,19.9726813818819,25.638250830865672,16.26611800655246,339.5177169799812
-01.1250_+034.4250,2019,11,209.29266262054443,22,19.96298533545604,24.950047302246105,16.42701314290366,320.6559066772468
-01.1250_+034.4250,2019,12,298.6795210838318,19,19.25465377479469,23.871119148500554,15.880306908392186,306.14710388183664
-01.1250_+034.4250,2020,1,171.63441944122314,15,20.01562767438997,24.51662203881051,16.27444044543853,322.2614685058601
-01.1250_+034.4250,2020,2,111.4884123802185,14,20.705369480176955,25.778887202821977,16.589544046336243,324.3422531127936
-01.1250_+034.4250,2020,3,266.7900285720825,25,20.38242677257909,25.30066488942793,16.741976141160535,341.6609359741218
-01.1250_+034.4250,2020,4,197.8168601989746,19,20.33715491824688,24.99805399576826,16.940513102213572,329.07850646972724
-01.1250_+034.4250,2020,5,205.8165476322174,21,20.292919023575337,25.09423463882939,16.406412235383073,333.2600265502937
-01.1250_+034.4250,2020,6,82.92066729068756,14,20.01284298366977,24.54070790608728,15.98272959391278,307.8515625000007
-01.1250_+034.4250,2020,7,24.373012624681,5,20.030090832453823,24.88890252882436,15.85090469852571,321.4670120239265
-01.1250_+034.4250,2020,8,47.9647696018219,11,20.783156680035404,26.24758497668853,16.111739915417104,346.5695358276374
-01.1250_+034.4250,2020,9,86.81745062296977,13,20.817243936326747,26.184532674153672,16.55352020263672,341.0707931518561
-01.1250_+034.4250,2020,10,215.3941708356142,14,20.781219613680207,26.104527922599573,16.51645616100683,350.62525329589914
-01.1250_+034.4250,2020,11,395.3043818473816,22,20.027232339647128,25.18299560546876,16.354725138346396,323.06581115722724
-01.1250_+034.4250,2020,12,120.78062343597412,14,19.695259081932875,24.44438496251263,16.054788700226823,317.73719177246164
-01.1250_+034.4750,2015,1,16.695751667022705,2,20.75821965535488,25.93823517830145,16.29801527454009,344.6618820190437
-01.1250_+034.4750,2015,2,33.82883071899414,6,22.105850201561395,28.014825439453148,17.308322797502797,354.52407531738345
-01.1250_+034.4750,2015,3,105.05544567108154,11,22.79823449657812,29.285255973569804,17.869478582566785,408.39893188476617
-01.1250_+034.4750,2015,4,272.18155574798584,24,19.536524899800725,24.381932067871105,16.052668762207077,306.51901245117256
-01.1250_+034.4750,2015,5,262.9017539024353,25,20.07526503121983,25.142651760962732,16.36364381851689,333.3475814819343
-01.1250_+034.4750,2015,6,127.78269338607788,10,19.739089520772268,24.46607513427739,15.817404174804722,304.25218963623115
-01.1250_+034.4750,2015,7,22.293949127197266,1,20.52075452496933,26.08552531580773,15.901102669008369,340.79273376464914
-01.1250_+034.4750,2015,8,27.774636268615723,3,21.3992433117283,26.960328920425923,16.343539625598567,361.2099624633796
-01.1250_+034.4750,2015,9,72.9967885017395,8,22.06818945142965,27.80756429036461,17.138091023763025,373.9307540893561
-01.1250_+034.4750,2015,10,172.06421947479248,22,21.597104890884907,27.62989787440148,17.42849711756554,387.0561782836921
-01.1250_+034.4750,2015,11,164.16469359397888,19,19.43861060672333,24.45412495930992,15.969213867187534,306.3500823974616
-01.1250_+034.4750,2015,12,196.73194551467896,18,19.532297757876904,24.19721965174523,15.945833070816548,312.21731719970774
-01.1250_+034.4750,2016,1,83.53013682365417,15,20.40019489411395,25.277867766349573,16.58863318658649,338.9307647705085
-01.1250_+034.4750,2016,2,29.59774661064148,6,21.847950784091267,27.42940726444641,17.312298689217414,358.115147399903
-01.1250_+034.4750,2016,3,104.0152826309204,16,22.59653892106905,28.28746209913686,17.945180880638873,406.07621612548894
-01.1250_+034.4750,2016,4,270.6116437911988,23,20.52198354933006,25.28919372558596,17.120376586914062,336.1435546875007
-01.1250_+034.4750,2016,5,137.4130458831787,12,20.516155763851717,25.033964883127567,16.686913570281035,336.67361602783274
-01.1250_+034.4750,2016,6,33.427717208862305,2,20.21276323530418,25.26742248535157,15.907558186848972,317.6247100830085
-01.1250_+034.4750,2016,7,24.78970670700073,4,20.217514476981137,25.44444993542089,15.520723207535298,324.960183715821
-01.1250_+034.4750,2016,8,33.00508236885071,4,21.0975857478316,27.057678025768663,15.717577829668642,353.01646575927805
-01.1250_+034.4750,2016,9,75.2264575958252,12,21.60003333621563,27.39629923502605,16.88989410400393,364.2929000854499
-01.1250_+034.4750,2016,10,70.0761022567749,12,21.65369627347565,27.5315421811996,16.91851737729968,378.975923156739
-01.1250_+034.4750,2016,11,151.77031672000885,16,20.949514749315085,26.736135864257847,16.78370819091799,352.7976608276374
-01.1250_+034.4750,2016,12,44.32488036155701,8,21.20423490052582,27.056822056924148,16.48468490108371,364.7393768310554
-01.1250_+034.4750,2017,1,23.101957321166992,3,22.47384550033081,28.79771157541586,17.447604567004817,403.242262268067
-01.1250_+034.4750,2017,2,78.0919098854065,11,21.843145261492,27.787377929687523,17.17403891427176,346.2774276733404
-01.1250_+034.4750,2017,3,167.45769262313843,18,21.38548739033365,27.04701163999499,16.860151032478598,370.3012893676765
-01.1250_+034.4750,2017,4,138.74754810333252,16,21.59866847991941,27.45347493489584,17.37190856933597,371.2692184448248
-01.1250_+034.4750,2017,5,190.76860284805295,15,20.84510322078586,26.38377656013739,16.887086240706935,360.6983734130866
-01.1250_+034.4750,2017,6,101.96982955932616,7,21.489283900790724,27.113999938964863,16.8194229125977,359.0013427734382
-01.1250_+034.4750,2017,7,65.57057285308838,6,20.64783209934035,26.13670673985638,15.813466029013398,340.2276779174812
-01.1250_+034.4750,2017,8,79.54242086410522,9,21.408137852658516,26.788714796497004,16.836568820091998,366.1918960571296
-01.1250_+034.4750,2017,9,80.64837265014648,12,20.96077957153324,26.581841023763047,16.705606587727914,349.311714172364
-01.1250_+034.4750,2017,10,100.1787452697754,17,21.177649988153973,27.021998054750554,16.74568993353074,367.643809509278
-01.1250_+034.4750,2017,11,129.8429205417633,17,19.988894483778267,25.15174153645836,16.08929392496748,318.6155319213874
-01.1250_+034.4750,2017,12,105.23751258850098,14,20.81894020162605,25.941925836378573,16.778359985351585,352.1644302368171
-01.1250_+034.4750,2018,1,53.613171100616455,13,20.22354040658604,24.95045008505548,16.134906202747004,326.8230224609382
-01.1250_+034.4750,2018,2,69.97617590427399,12,22.750773843129537,28.672984967912956,17.78060357230055,366.1451629638677
-01.1250_+034.4750,2018,3,185.86480855941767,20,19.98448171718144,25.01447448730471,16.21342350129163,329.0324188232429
-01.1250_+034.4750,2018,4,240.7410352230072,25,19.13493722279867,23.644106038411508,15.887385559082077,292.972373962403
-01.1250_+034.4750,2018,5,268.1741542816162,20,19.92858707058815,24.844300103956694,16.155160030241973,325.49163208007883
-01.1250_+034.4750,2018,6,56.94495296478272,4,19.99649160173209,25.14642283121748,15.67036590576174,312.2518310546882
-01.1250_+034.4750,2018,7,24.52228164672852,1,20.26818780796509,25.579446903351823,15.571783053490435,327.8440643310554
-01.1250_+034.4750,2018,8,71.16299247741699,9,20.27364506054954,25.67512886293474,15.714887360603598,331.54525146484445
-01.1250_+034.4750,2018,9,53.35086917877197,9,21.72785996331117,27.586952209472656,16.56806793212894,362.195486450196
-01.1250_+034.4750,2018,10,144.2125654220581,19,21.53278503417971,27.26755922379033,17.097214532667635,377.5576904296882
-01.1250_+034.4750,2018,11,84.49878025054932,14,21.493104616800903,27.53483225504561,16.882591756184922,365.8384613037116
-01.1250_+034.4750,2018,12,200.7664794921875,21,19.990813109695296,25.075396433184267,16.171872342017423,329.3326660156257
-01.1250_+034.4750,2019,1,42.92690086364746,10,20.92255646490281,26.498631926505823,16.51010850475683,356.635476684571
-01.1250_+034.4750,2019,2,69.8809163570404,9,22.427238718668548,28.52429133823944,17.449617004394554,362.26084747314513
-01.1250_+034.4750,2019,3,130.33653926849365,14,22.170650674963497,28.42560729980471,17.27887779974168,395.7498703002936
-01.1250_+034.4750,2019,4,159.91427040100098,19,21.64674638112388,27.38923950195317,17.309245808919286,368.1094406127936
-01.1250_+034.4750,2019,5,239.92313957214355,22,20.90778115795507,26.30403658959176,16.979925635553172,360.9014144897468
-01.1250_+034.4750,2019,6,98.2286017537117,12,19.79619685278999,24.15633341471357,16.396081542968773,308.28622436523506
-01.1250_+034.4750,2019,7,38.82348442077637,3,20.133525487428077,25.281555963331694,15.86663749448718,327.7969985961921
-01.1250_+034.4750,2019,8,98.17649269104004,7,21.04093544252453,26.68835774083294,16.35034553773943,357.0999008178718
-01.1250_+034.4750,2019,9,103.84030199050903,12,21.369719420539013,27.02485249837241,16.830849711100257,357.8355331420905
-01.1250_+034.4750,2019,10,181.9800910949707,19,19.9726813818819,25.638250830865672,16.26611800655246,339.5177169799812
-01.1250_+034.4750,2019,11,217.9499020576477,22,19.96298533545604,24.950047302246105,16.42701314290366,320.6559066772468
-01.1250_+034.4750,2019,12,303.0109820365906,20,19.25465377479469,23.871119148500554,15.880306908392186,306.14710388183664
-01.1250_+034.4750,2020,1,181.6734299659729,14,20.01562767438997,24.51662203881051,16.27444044543853,322.2614685058601
-01.1250_+034.4750,2020,2,108.70998406410216,16,20.705369480176955,25.778887202821977,16.589544046336243,324.3422531127936
-01.1250_+034.4750,2020,3,272.4965305328369,27,20.38242677257909,25.30066488942793,16.741976141160535,341.6609359741218
-01.1250_+034.4750,2020,4,198.0807991027832,19,20.33715491824688,24.99805399576826,16.940513102213572,329.07850646972724
-01.1250_+034.4750,2020,5,208.0230937004089,21,20.292919023575337,25.09423463882939,16.406412235383073,333.2600265502937
-01.1250_+034.4750,2020,6,85.90432523190975,15,20.01284298366977,24.54070790608728,15.98272959391278,307.8515625000007
-01.1250_+034.4750,2020,7,29.680985756218437,5,20.030090832453823,24.88890252882436,15.85090469852571,321.4670120239265
-01.1250_+034.4750,2020,8,53.595784187316895,12,20.783156680035404,26.24758497668853,16.111739915417104,346.5695358276374
-01.1250_+034.4750,2020,9,84.62185073178262,12,20.817243936326747,26.184532674153672,16.55352020263672,341.0707931518561
-01.1250_+034.4750,2020,10,213.66544557362795,13,20.781219613680207,26.104527922599573,16.51645616100683,350.62525329589914
-01.1250_+034.4750,2020,11,398.2473001480103,22,20.027232339647128,25.18299560546876,16.354725138346396,323.06581115722724
-01.1250_+034.4750,2020,12,117.36779260635376,13,19.695259081932875,24.44438496251263,16.054788700226823,317.73719177246164
-01.1250_+034.5250,2015,1,15.212546825408936,2,20.698252942485283,25.92901296307969,16.070159223002804,340.98716888427805
-01.1250_+034.5250,2015,2,32.30529808998108,7,22.067424211048035,28.10459235055106,17.04475882393973,352.07234954834047
-01.1250_+034.5250,2015,3,106.80542087554932,11,22.88691529714941,29.54243449549523,17.731800989950898,409.1115234375005
-01.1250_+034.5250,2015,4,254.9361844062805,24,19.558855628967308,24.42081705729169,16.062184143066418,307.2450180053718
-01.1250_+034.5250,2015,5,258.7860174179077,22,20.083736448390425,25.11969023673765,16.397022173481616,333.50904235839914
-01.1250_+034.5250,2015,6,124.2239179611206,11,19.71087500254316,24.40113169352213,15.808615112304722,303.146202087403
